year,month,country,category,value_rupee,value_usd,currency,unit,note
2013,July,China,Export,535568.06,895.88,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,China,Import,2642946.7,4421.22,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,China,Trade Balance,-2107378.64,-3525.34,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,France,Export,229415.71,383.7,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,France,Import,181951.52,304.32,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,France,Trade Balance,47464.19,79.38,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Germany,Export,386308.64,646.17,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Germany,Import,694110.95,1161.04,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Germany,Trade Balance,-307802.31,-514.87,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Hong Kong,Export,571485.46,956.0,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Hong Kong,Import,410532.44,686.72,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Hong Kong,Trade Balance,160953.02,269.28,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Indonesia,Export,271709.38,454.48,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Indonesia,Import,735075.47,1229.72,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Indonesia,Trade Balance,-463366.09,-775.24,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Iraq,Export,43352.2,72.5,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Iraq,Import,854551.29,1429.61,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Iraq,Trade Balance,-811199.09,-1357.11,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Italy,Export,192518.43,321.96,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Italy,Import,193807.19,324.04,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Italy,Trade Balance,-1288.76,-2.08,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Japan,Export,312727.57,523.07,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Japan,Import,512661.51,857.54,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Japan,Trade Balance,-199933.94,-334.47,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Kuwait,Export,48256.87,80.65,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Kuwait,Import,828497.49,1385.99,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Kuwait,Trade Balance,-780240.62,-1305.34,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Malaysia,Export,190497.25,318.59,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Malaysia,Import,427543.54,715.17,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Malaysia,Trade Balance,-237046.29,-396.58,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Nepal,Export,165398.6,276.57,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Nepal,Import,16663.89,27.85,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Nepal,Trade Balance,148734.71,248.72,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Netherlands,Export,376940.14,630.5,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Netherlands,Import,213613.68,357.34,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Netherlands,Trade Balance,163326.46,273.16,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Nigeria,Export,118513.2,198.17,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Nigeria,Import,475700.06,795.83,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Nigeria,Trade Balance,-357186.86,-597.66,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,North Korea,Export,189759.29,317.4,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,North Korea,Import,669541.61,1119.99,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,North Korea,Trade Balance,-479782.32,-802.59,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Qatar,Export,35492.58,59.33,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Qatar,Import,684810.95,1145.62,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Qatar,Trade Balance,-649318.37,-1086.29,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Russia,Export,110152.48,184.2,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Russia,Import,233836.57,391.2,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Russia,Trade Balance,-123684.09,-207.0,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Saudi Arabia,Export,725844.86,1214.16,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Saudi Arabia,Import,1899870.96,3178.3,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Saudi Arabia,Trade Balance,-1174026.1,-1964.14,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Singapore,Export,1113044.48,1861.9,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Singapore,Import,357697.67,598.31,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Singapore,Trade Balance,755346.81,1263.59,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,South Africa,Export,318362.25,532.52,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,South Africa,Import,289672.97,484.57,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,South Africa,Trade Balance,28689.28,47.95,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Sri Lanka,Export,237162.58,396.65,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Sri Lanka,Import,29381.99,49.13,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Sri Lanka,Trade Balance,207780.59,347.52,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Switzerland,Export,223248.19,373.41,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Switzerland,Import,820929.58,1373.28,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Switzerland,Trade Balance,-597681.39,-999.87,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Taiwan,Export,82815.34,138.48,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Taiwan,Import,222506.76,372.13,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Taiwan,Trade Balance,-139691.42,-233.65,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Thailand,Export,169960.43,284.27,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Thailand,Import,259264.38,433.62,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Thailand,Trade Balance,-89303.95,-149.35,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Turkey,Export,158123.13,264.51,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Turkey,Import,43643.02,72.98,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Turkey,Trade Balance,114480.11,191.53,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,UAE,Export,1496577.47,2503.47,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,UAE,Import,1898163.75,3175.4,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,UAE,Trade Balance,-401586.28,-671.93,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,United Kingdom,Export,527876.96,882.98,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,United Kingdom,Import,417959.79,699.09,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,United Kingdom,Trade Balance,109917.17,183.89,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,USA,Export,1936117.07,3238.79,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,USA,Import,1565903.41,2619.51,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,USA,Trade Balance,370213.66,619.28,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Vietnam,Export,213239.36,356.67,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Vietnam,Import,101455.39,169.68,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,July,Vietnam,Trade Balance,111783.97,186.99,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Australia,Export,113198.65,193.74,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Australia,Import,361781.12,619.48,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Australia,Trade Balance,-248582.47,-425.74,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Bangladesh,Export,252765.47,432.74,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Bangladesh,Import,19131.47,32.72,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Bangladesh,Trade Balance,233634.0,400.02,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Belgium,Export,256952.18,439.95,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Belgium,Import,551543.77,944.42,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Belgium,Trade Balance,-294591.59,-504.47,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Brazil,Export,132210.0,226.33,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Brazil,Import,114955.36,196.81,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Brazil,Trade Balance,17254.64,29.52,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,China,Export,482073.11,825.43,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,China,Import,2412195.99,4130.43,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,China,Trade Balance,-1930122.88,-3305.0,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,France,Export,202997.25,347.54,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,France,Import,177629.06,304.06,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,France,Trade Balance,25368.19,43.48,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Germany,Export,363118.12,621.69,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Germany,Import,610146.16,1044.67,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Germany,Trade Balance,-247028.04,-422.98,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Hong Kong,Export,711428.23,1218.2,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Hong Kong,Import,445230.43,762.33,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Hong Kong,Trade Balance,266197.8,455.87,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Indonesia,Export,243862.44,417.49,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Indonesia,Import,796579.52,1364.09,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Indonesia,Trade Balance,-552717.08,-946.6,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Iraq,Export,62046.99,106.2,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Iraq,Import,969304.76,1659.84,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Iraq,Trade Balance,-907257.77,-1553.64,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Italy,Export,300465.15,514.42,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Italy,Import,210116.01,359.66,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Italy,Trade Balance,90349.14,154.76,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Japan,Export,305277.76,522.71,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Japan,Import,477438.98,817.45,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2013,June,Japan,Trade Balance,-172161.22,-294.74,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
